listing_id,proxy_mean,proxy_std,review_count,mabs_mean,mover_mean,munder_mean,rating_mean,delta_S01,delta_S02,delta_S03,delta_S04,delta_S05,delta_S06,delta_S07,delta_S08,delta_S09,delta_S10,over_ratio,under_ratio
28400263,0.03907390123657786,0.031416993269121604,162,0.08946042393209874,0.01880553264814813,0.07065489128395057,4.96,-0.10390507858024696,-0.0789324024691358,-0.09331946629629624,-0.03177026734567903,0.028745427592592604,0.03062419444444439,-0.16109696487654315,-0.07331862820987649,-0.041274802037037005,0.0057544014197531265,0.9012345679012346,0.09876543209876543
28722270,-0.01609073375473286,0.04348144132729087,371,0.08732468777628029,0.03976940114555255,0.0475552866307277,4.8,-0.05086241528301881,0.021298541752021605,-0.05154292250673859,0.05429088541778978,0.03136805274932616,0.015950619784366557,-0.08547538466307274,0.0008921211051212949,-0.0036631002695417542,-0.010115252938005335,0.3450134770889488,0.6549865229110512
28868857,-0.02565426537883984,0.039861554692561085,285,0.0902152306947368,0.04003812298596487,0.05017710770877191,4.72,-0.07234853438596492,0.02938493957894738,-0.04195865336842104,0.06442135607017543,0.01299790722807013,0.02497718445614034,-0.12462822249122806,0.03373350277192981,-0.025651056877193015,-0.002318270210526285,0.22807017543859648,0.7719298245614035
28929840,0.02528402614123941,0.016320720473715453,8,0.07040041762499993,0.02323434849999995,0.04716606912499994,5.0,-0.06578070500000004,-0.04691703249999993,-0.10453231749999997,0.004599803750000011,-0.0008481087499999998,-0.016717931250000012,0.10020004499999995,-0.02733040624999994,-0.03972983124999995,-0.0422607225,1.0,0.0
29605579,0.0024764191935197537,0.037828811779973506,60,0.1036302768833333,0.05795858236666663,0.045671694516666646,4.679999999999999,-0.10008726933333337,0.07999042116666664,-0.0710131861666667,0.09139629483333332,-0.017441715666666673,0.021044621333333298,-0.024085101499999994,-0.0796847255,-0.0055643288333332925,0.22831386816666666,0.48333333333333334,0.5166666666666667
30189794,0.17238668916294367,0.038617745628017904,40,0.207763066925,0.04718191372499999,0.16058115319999997,4.95,-0.060586434499999973,-0.31208201449999995,0.10550093000000002,-0.31778684575,-0.23943405774999998,-0.27260224725,0.12903438225,0.12276279374999999,-0.04446758824999996,-0.24433131274999997,1.0,0.0
32279028,0.013347587576550376,0.03149222650895184,109,0.09352169788990823,0.025819765844036675,0.06770193204587154,4.96,-0.14519786385321098,-0.10306746174311925,-0.11400838871559636,-0.042557896880733886,0.02355685495412844,0.0076955032110092095,0.07098394027522933,-0.05864544229357798,-0.08246946871559634,0.024888561743119285,0.6055045871559633,0.3944954128440367
32993402,-0.04288974794063964,0.04124879162654994,190,0.09286485124736839,0.03144181674736838,0.06142303449999997,4.68,-0.06514856094736836,-0.012935258684210482,-0.0802145021578947,0.038022904000000024,-0.005350773263157925,-0.02137973389473687,-0.10319899157894735,0.0062978764210525826,-0.01766515968421057,-0.03823997773684209,0.13157894736842105,0.868421052631579
33558235,-0.032872134277327124,0.03949902973992297,231,0.09097147188744585,0.022902781679653653,0.06806869020779216,4.75,-0.09216108017316016,-0.061682433246753224,-0.09991923588744586,0.011100803679653704,-0.02135703129870129,-0.05057101649350644,-0.07448226311688308,-0.022637410303030334,0.0003886677056277165,-0.0403380861471861,0.21212121212121213,0.7878787878787878
34330970,-0.010149864471144361,0.035193915185707914,159,0.11418400651572326,0.054725979018867915,0.05945802749685531,4.75,-0.09521723943396226,-0.019394798867924484,-0.11444562402515727,0.03345774044025153,-0.019544142012578567,0.03268496490566039,-0.10379556647798739,-0.06152040490566034,0.016380364088050298,0.28407422150943396,0.3836477987421384,0.6163522012578616
35793179,0.03239775214619234,0.031580212387493076,99,0.09482427753535351,0.023859299202020172,0.07096497833333328,4.99,-0.10502909747474744,-0.04994553808080802,-0.05144132676767673,0.005511990707070743,0.021703207070707005,0.0412166890909091,-0.24958432161616156,0.011076974747474728,-0.07422433787878786,-0.02034103111111112,0.8686868686868687,0.13131313131313133
35914565,-0.030567575800238483,0.0404360795330203,163,0.10552921456441712,0.042824241466257656,0.06270497309815942,4.8,-0.08022110343558278,0.09058865300613497,-0.13584100306748462,0.16264495558282205,-0.017848812944785224,-0.05409950999999995,-0.05615027233128828,-0.14323581828220858,-0.010700069079754564,0.0460556642331288,0.2147239263803681,0.7852760736196319
36443605,-0.01740655334836326,0.036493876987473896,37,0.11313915370270267,0.06649194851351344,0.04664720518918919,4.8,-0.05681630702702707,0.06258707567567566,-0.11890110135135136,0.07126109162162157,-0.012072629459459477,0.21173736729729722,0.09055942783783776,-0.10571745432432432,-0.010894877837837854,0.06670484081081081,0.2702702702702703,0.7297297297297297
38321579,0.047154880868598446,0.04086667254517942,182,0.10789728970329668,0.02814152819780218,0.07975576150549447,4.98,-0.09552914494505489,-0.07764165703296699,-0.22713593236263735,-0.056741485384615355,0.01936834368131871,-0.013286074890109892,-0.10169510175824172,-0.10050654972527472,0.15886595093406589,-0.02184068159340658,0.8846153846153846,0.11538461538461539
39093517,0.022636916420597196,0.028678587646546613,32,0.09154399056249997,0.03184751559374999,0.05969647496874992,4.77,-0.030371955937499973,-0.07874791781249994,-0.027307219999999983,-0.06455728062499999,0.021941585937500042,-0.029274251875000015,-0.026597367499999948,-0.03233051249999997,-0.012060360000000015,0.0008156865625000284,0.84375,0.15625
39698576,-0.06896026128483275,0.0294816093122375,18,0.10386840761111107,0.04686131427777775,0.057007093333333286,4.46,-0.08761824499999993,0.08671538333333331,-0.18354463166666662,0.1082934261111111,0.017150315555555518,0.019321950555555516,0.128448585,-0.14210105444444443,0.0028007933333332726,-0.05092431333333332,0.0,1.0
40828178,-0.028459964958510452,0.03439227379855783,105,0.1211459129238095,0.03530359679999994,0.08584231612380949,4.99,0.14406806790476187,-0.1606564401904762,-0.18242160628571424,-0.13123067685714285,-0.03575165304761899,-0.06701965676190476,0.13516480695238092,-0.09997829161904757,-0.04741238247619045,-0.06014936085714279,0.1619047619047619,0.8380952380952381
41319631,-0.07855875297053784,0.01239351624130202,3,0.10272043166666663,0.05706036833333327,0.0456600633333333,5.0,-0.007089743333333266,0.08766655333333329,-0.19612401000000004,0.10368574333333332,0.03618127666666657,0.028891266666666634,0.1029005033333333,-0.06645326000000006,-0.0172402166666667,0.041584936666666704,0.0,1.0
42009788,0.006227627599968553,0.0532750648166701,13,0.10556697923076919,0.030358029461538403,0.07520894976923076,4.76,-0.07956033076923075,0.007961027692307658,-0.1409302430769231,0.0672736246153846,0.004189808461538415,-0.025555841538461507,-0.062487869230769204,-0.1641948084615384,-0.015489095384615405,-0.039715475384615354,0.6153846153846154,0.38461538461538464
42391372,0.0009715416081251677,0.11201785560415382,6,0.1722643966666666,0.1201096606666666,0.05215473599999996,3.9599999999999995,0.037901073333333375,0.09698237500000007,-0.06713541333333328,0.15851457333333327,0.08385460849999993,0.11235793999999992,0.08018459166666661,0.025147268166666736,0.08341788666666666,0.06832434333333337,0.16666666666666666,0.8333333333333334
42763847,0.0032131024420457488,0.031464654253896746,80,0.10948189256249996,0.0032726446249999714,0.10620924793749997,4.78,-0.08565807549999993,-0.14654789437499993,-0.162899245875,-0.11680088824999994,-0.024747301124999968,-0.04692791662499999,-0.13605205625,-0.17117656737499998,-0.08005410124999998,-0.058501986500000006,0.5625,0.4375
43208391,-0.08825999396336669,0.038471562345455346,70,0.09370956535714282,0.031851776385714285,0.061857788971428476,4.83,-0.14954962257142856,0.07445787357142856,-0.13179557628571423,0.09508960971428575,-0.009495765428571362,-0.02936426328571423,-0.025862749428571405,-0.052135177999999935,-0.0430104621428571,-0.02839399199999994,0.0,1.0
43459803,-0.01279789124659062,0.043823707182406337,14,0.094554731,0.04570013657142854,0.048854594428571395,4.96,-0.10444034999999997,0.047187360000000025,-0.039319898571428556,0.05444802142857145,0.014547663571428572,0.12746627499999996,-0.0768092185714286,-0.01769285142857144,-0.015856139285714266,-0.02107544071428576,0.35714285714285715,0.6428571428571429
43736299,-0.04273286080978739,0.039921979730291816,55,0.11248566319999997,0.050762835072727254,0.06172282812727267,4.85,-0.1260313712727272,0.10737013290909087,-0.16067173490909092,0.14711276618181818,-0.011919348545454525,-0.0509039285454545,0.09774961036363634,-0.14721079272727267,0.01138284818181818,0.02352188781818183,0.16363636363636364,0.8363636363636363
43955950,-0.005533602271788411,0.03818386507325493,66,0.10427961349999994,0.044840807166666635,0.059438806333333254,4.91,-0.18173820515151512,0.10083843287878783,-0.051950296969696955,0.19429574560606053,-0.006470497121212067,-0.008402744696969642,-0.01880640909090912,-0.09600969393939389,-0.04869355166666659,-0.029042771515151465,0.42424242424242425,0.5757575757575758
44180048,-0.04153872526286241,0.03719785580400756,248,0.0954239991008064,0.018646143943548348,0.07677785515725802,4.97,-0.13940815794354836,-0.06734333802419348,-0.12632372834677413,-0.034958856491935454,-0.009099414758064538,0.03371830024193543,-0.06970000346774195,-0.07400875858870966,-0.0737186544758064,-0.020474500282258005,0.14516129032258066,0.8548387096774194
44265426,-0.0008501181080291953,0.036324188036075955,210,0.09883873639999997,0.01568848439047614,0.0831502520095238,4.99,-0.13956433280952382,-0.12713823400000004,-0.09574910423809528,-0.09736736809523813,-0.007252412380952385,-0.03697214504761903,-0.045569181761904755,-0.0713579298571428,-0.055154987761904764,0.0015080197619047751,0.5142857142857142,0.4857142857142857
45074220,-0.05544380381271964,0.05250007386302722,27,0.10987089903703699,0.05271470851851846,0.057156190518518495,4.67,-0.0835785796296296,0.11901837000000001,-0.09938216185185186,0.14539342962962956,0.009339129259259227,-0.01976781703703708,-0.048308963703703654,-0.05109434740740736,-0.010014923703703731,-0.006018955555555567,0.07407407407407407,0.9259259259259259
45313545,0.024493370628568604,0.03870396536753864,97,0.10008870212371132,0.06841172337113399,0.03167697875257728,4.72,0.19659773628865984,-0.019951112577319564,-0.03863651453608243,0.023377504639175244,0.007695915979381384,0.029626679484536036,0.08467688773195878,-0.023119715257731956,0.08064861453608244,0.02643144989690721,0.6907216494845361,0.30927835051546393
45528939,-0.040917866779894355,0.04272477422866997,54,0.10633460324074072,0.07377599101851845,0.0325586122222222,4.61,-0.12425106722222218,0.08323336962962959,0.006239653703703643,0.10333529388888883,0.026568533703703694,0.13147089240740734,0.12751025574074074,0.04605129074074075,-0.027695943888888932,0.0397115092592592,0.16666666666666666,0.8333333333333334
45529316,-0.06066015333293099,0.04024152826840898,72,0.10863097263888884,0.05134202197222215,0.05728895066666665,4.79,-0.1308755613888889,0.08898899222222215,-0.11650994402777776,0.12315746902777772,0.006214649027777817,0.11352897083333326,-0.08340027722222215,-0.08730761458333336,-0.05720933874999997,0.08394336791666666,0.041666666666666664,0.9583333333333334
45529447,-0.015081319359360634,0.0552284723069382,75,0.10064468039999999,0.0384892645333333,0.06215541586666665,4.63,-0.08624888039999999,0.0653880390666667,-0.10460064040000001,0.07870947240000004,0.007393887199999962,-0.0904192493333333,-0.003923186800000005,-0.11961104439999999,-0.017331696800000015,0.033981786133333344,0.3333333333333333,0.6666666666666666
46894493,0.011951488363239587,0.04399534047123815,185,0.10976519157783782,0.04794641446972969,0.061818777108108104,4.99,0.09088490891891889,-0.13510012238378377,-0.0928607813513514,-0.11507625837837836,-0.0017834610270270272,0.0624635374054054,0.17911144983783783,-0.0779645215135135,-0.04427403891891897,-0.004124338972972925,0.6270270270270271,0.372972972972973
47345872,0.013072816942111666,0.044634020408430196,47,0.11230425226595737,0.06551498492553187,0.046789267340425475,4.63,-0.07006780787234039,0.09603189265957442,-0.0704898108510638,0.10281538617021274,-0.016957535319148908,0.017861417021276638,-0.01953372382978724,-0.09602188936170208,0.020462873191489372,0.22315637404255315,0.6170212765957447,0.3829787234042553
47440071,0.07860630273879744,0.03541742627440142,137,0.11840020313138681,0.06211674352554739,0.05628345960583937,4.95,-0.12574331408759123,0.16020322766423353,-0.0969761661313868,0.20990069664233568,0.003909264087591194,-0.001419405766423389,-0.08771538999999992,-0.1233214249635036,0.14542797394160584,-0.025932622189781034,0.9854014598540146,0.014598540145985401
47828453,-0.04824733982638417,0.05847000647572007,17,0.1440965644117647,0.04571075276470586,0.09838581164705879,4.54,0.11050103176470591,-0.06775501176470593,-0.1284684588235294,-0.05390247176470585,-0.04566726411764703,-0.12213892411764705,0.01674669588235297,-0.08083546176470587,-0.07881842235294115,-0.07641230176470583,0.058823529411764705,0.9411764705882353
47902629,0.0010417701914019256,0.04198810677968515,8,0.09961825024999996,0.009864219499999976,0.08975403074999995,5.0,-0.021517733749999948,-0.14208376499999997,-0.13246182625,-0.12419615624999991,-0.03345786874999999,-0.06188683374999999,-0.10656146249999995,-0.09440882875000002,-0.06501684999999997,-0.017306787499999962,0.625,0.375
47943571,-0.06592003737261644,0.03763606230456528,93,0.09699257258064513,0.02875020998924728,0.06824236259139782,4.86,-0.09625975849462366,0.02225442430107528,-0.14823170279569892,0.08035545064516125,-0.0025348772043010323,-0.0792372786021505,0.04423683978494627,-0.12383340268817208,-0.0343904439784946,-0.05728077698924731,0.03225806451612903,0.967741935483871
48052353,-0.018067241537097913,0.036321579553113346,91,0.11600678786813183,0.00632486112087908,0.10968192674725273,4.79,-0.12500156021978018,-0.17444104692307688,-0.17777920296703295,-0.13732223263736262,-0.027112991868131854,-0.02201598736263739,-0.10063894604395603,-0.1570775817582417,-0.05801251637362636,-0.05416859010989007,0.3076923076923077,0.6923076923076923
48124042,-0.06814945337784273,0.037539400222902405,131,0.0934163662290076,0.03188038799999996,0.061535978229007596,4.89,-0.09912127541984736,0.06372295664122134,-0.14590996717557247,0.11597394114503815,0.0018939663358778344,-0.06779178221374044,0.01780875641221377,-0.11083810587786255,-0.015053359083969486,-0.05724103305343505,0.04580152671755725,0.9541984732824428
48172884,0.01480531911616816,0.05109350402910273,49,0.09993950269387754,0.06480120553061224,0.03513829716326525,4.93,0.18073772897959184,0.03958208163265305,-0.05499208122448982,0.051309696122449025,0.003194084489795942,0.04997208204081629,0.10276853428571434,-0.05010620408163262,-0.002501600612244881,-0.023335237959183682,0.673469387755102,0.32653061224489793
48470454,-0.009013433648535287,0.03860371061451631,34,0.09697352785294114,0.03753757364705873,0.059435954205882345,4.94,-0.09650783235294112,-0.007321532352941201,-0.11606184029411762,0.04901704411764701,-0.0216003517647059,0.04786651323529404,0.1578096752941176,-0.1434792332352941,-0.03479395823529414,-0.05391228999999996,0.4117647058823529,0.5882352941176471
48599533,-0.03230246932084845,0.046065582553877944,62,0.09773727198387094,0.051315121209677406,0.0464221507741935,4.68,-0.0367091730645161,-0.03613666145161284,-0.03470883225806453,0.022591487903225797,-0.01154303709677416,-0.03815841290322577,0.21971909032258063,0.0015022295161290513,-0.015294314999999966,-0.022332671612903244,0.22580645161290322,0.7741935483870968
50088935,0.012582441076557834,0.009493363978768037,3,0.07393638466666663,0.0258035763333333,0.04813280833333333,5.0,-0.07837038333333327,-0.021719196666666715,-0.15379658,0.0279511933333333,-0.0036024266666667324,0.1017369,0.06225951666666666,-0.14855626,0.0403089,-0.04950398333333323,1.0,0.0
50171851,-0.02714748159242115,0.04722200213220654,147,0.10193724193401357,0.03847410864149653,0.06346313329251699,4.99,-0.12201900129251698,0.08513761136054417,-0.10083782680272113,0.14381464510204076,-0.018117664081632644,-0.048892861292516944,0.018405146122448986,-0.10561726782312929,-0.04866565277551022,-0.05309737502721089,0.29931972789115646,0.7006802721088435
50207226,0.027761234278334712,0.058699067210650366,60,0.10438167350333331,0.03705797915333329,0.06732369434999999,4.7,-0.05254588000000004,-0.0828351245,-0.08336606375,-0.05821564898333335,0.023266157266666684,-0.016841059000000012,-0.044550851666666655,-0.07363221466666671,0.04661134266666666,0.03945219066666664,0.7166666666666667,0.2833333333333333
50211226,-0.007287446936769122,0.04001266277605965,126,0.10056802251587299,0.016586780023809502,0.08398124249206346,4.97,-0.07986017317460323,-0.14090114063492065,-0.12256588126984122,-0.09823071063492066,-0.012467084920634868,-0.009787963809523797,-0.025730564761904738,-0.0839187002380952,-0.05727158873015871,-0.04321081650793647,0.3888888888888889,0.6111111111111112
50354540,0.03658653175811729,0.0737166547751499,8,0.13375467112499995,0.08592004849999993,0.04783462262499997,4.45,0.09823151749999999,0.11278964125000004,-0.10471458250000001,0.11032852999999997,0.05371242999999992,0.013252899999999977,0.010850445000000049,-0.11734528500000005,0.10601533374999995,0.09773332874999993,0.875,0.125
50890336,0.02480038724706207,0.04272903156236171,27,0.08474180155555552,0.048398127074074,0.03634367448148148,4.63,-0.043322877037037084,0.09040857037037034,-0.02331739259259265,0.09028603259259252,0.03449745666666661,-0.0018730262962963417,-0.006345978888888871,-0.04497648999999995,0.021119963333333307,0.0040682677777777974,0.7777777777777778,0.2222222222222222
51230498,-0.005652678252250882,0.04079638498033317,139,0.09062654484172657,0.03666044664028774,0.0539660982014388,4.73,-0.1319857274100719,-0.01674593949640285,0.005623382014388502,0.062030198633093454,0.0069805956834532315,-0.016644925107913666,0.00666631244604318,0.023581260000000034,-0.07743214258992806,-0.03512952978417261,0.460431654676259,0.539568345323741
51461480,0.015544511656729123,0.04058248099855826,21,0.10975152579047616,0.036548628933333285,0.07320289685714282,4.93,-0.060249803333333365,-0.02388581666666668,-0.10633951095238099,-0.049976331904761855,-0.053451744761904715,0.012665126190476196,0.10360851285714281,-0.0829647423809524,-0.027024326666666636,-0.07892404161904755,0.7619047619047619,0.23809523809523808
51503537,0.04470554059306417,0.04146693910183156,8,0.11552804374999993,0.07548207149999998,0.040045972249999964,3.8,0.04544645375000001,0.08446264625000005,0.017895109999999933,0.05719092624999998,-0.00674972874999995,0.07374158124999995,0.019874702500000025,0.03199777999999996,0.018971176250000017,0.011530344999999963,0.875,0.125
51579900,0.004510300363257988,0.03994371767722586,50,0.09943977685999995,0.04950002529999993,0.049939751559999974,4.74,-0.09376285640000004,0.05263671059999995,-0.06784338979999997,0.08053042019999998,0.03619221059999991,0.03074393939999994,-0.009632746799999961,-0.07021674839999997,0.035155273999999945,0.0017999239999999938,0.62,0.38
51592836,-0.013552532428860746,0.03500235813985894,58,0.0879305962068965,0.03504221963793101,0.052888376568965445,4.77,-0.02369971551724138,-0.03500738534482753,-0.1016820017241379,-0.032297717931034434,-0.008561881724137877,0.03286723896551716,0.1373334303448276,-0.08906292293103449,-0.020475219482758572,-0.03787539396551724,0.3793103448275862,0.6206896551724138
52241973,-0.0076867431029158636,0.03739017787458583,213,0.09833875752582155,0.04096803228638494,0.0573707252394366,4.909999999999999,-0.1186648134741784,0.047768815305164296,-0.10052735718309858,0.09120171145539904,-0.002289393755868503,-0.09043353140845067,0.07026532938967137,-0.094086503943662,0.03882336084507036,-0.006084546760563391,0.4225352112676056,0.5774647887323944
52360097,-0.022235250965743095,0.03487177766908891,41,0.09333345912195118,0.05292468941463413,0.040408769707317015,4.63,-0.02022436463414631,-0.022963043170731643,-0.021480989756097597,0.028390899268292667,-0.009158790243902407,-0.026244949999999975,0.22243571317073166,-0.0053669082926829,-0.0002816029268292502,-0.019946766341463425,0.2682926829268293,0.7317073170731707
52619545,-0.048632355043403755,0.052609595354441055,68,0.15796787383823527,0.01146078439705879,0.14650708944117646,4.84,-0.18683634749999997,-0.09426878676470592,-0.2015892738235294,-0.06602457632352939,-0.12291218279411761,0.009178551176470585,-0.24081712602941174,-0.16220210867647056,-0.14791413352941174,-0.13707706617647053,0.11764705882352941,0.8823529411764706
52836323,0.027182791268696445,0.04909619832346347,45,0.11451613417777773,0.05203620255555547,0.0624799316222222,4.85,-0.11496747422222219,0.09765541288888882,-0.1385276153333333,0.114368614,-0.015726129111111115,0.11774560533333328,-0.03039207288888888,-0.16837563777777778,0.04727916044444438,-0.013497154000000035,0.6666666666666666,0.3333333333333333
52837196,0.03528265136286133,0.03894998124475081,42,0.09237263771428568,0.026304399547619022,0.06606823816666663,4.67,0.010879547857142891,-0.11525136761904763,-0.07173886357142857,-0.12391208738095234,-0.02875594928571424,-0.05068824047619042,0.04115582595238092,-0.0607134788095238,0.03635079238095237,-0.03496456523809523,0.8095238095238095,0.19047619047619047
52863776,-0.0002861274971187647,0.03231181169492395,155,0.0936527150580645,0.01732563647741931,0.07632707858064515,4.98,-0.1180151957419355,-0.12245448258064519,-0.0805700206451613,-0.08703428658064515,-0.005685369419354795,-0.027284160709677454,-0.04386446967741935,-0.048033807225806496,-0.05434947922580639,-0.002723149225806402,0.4967741935483871,0.5032258064516129
53312101,-0.058865483073282175,0.04149240771003015,41,0.09608340009512191,0.032608550217073144,0.0634748498780487,4.77,-0.060600123902438977,-0.04639150112195123,-0.11506090024390238,0.07383406731707311,0.004365109756097592,-0.052349636585365844,-0.0756276814634146,-0.02267079012195121,0.005933022682926866,-0.020094562926829235,0.07317073170731707,0.926829268292683
53483727,-0.04222532460145432,0.03467659567971654,95,0.09902782606315788,0.010128834315789426,0.08889899174736843,4.92,-0.11608119589473685,-0.0706035636842105,-0.1808532724210526,-0.03786054936842101,-0.00240251989473682,-0.02357851768421057,-0.10167912115789476,-0.1315442517894737,-0.06551585147368424,-0.057582730947368356,0.11578947368421053,0.8842105263157894
53567589,-0.018242047637860883,0.04540838894379042,178,0.12934952301123592,0.04715129337640449,0.08219822963483144,4.88,-0.1906797502808988,0.08469558955056178,-0.1186069760112359,0.10269670769662921,-0.07528306213483145,0.18104608443820225,-0.16449041393258423,-0.08519750528089891,-0.025063786966292117,-0.05958624966292133,0.33146067415730335,0.6685393258426966
53645427,0.014137200226730267,0.04938165959294155,70,0.1046391218342857,0.03610035747714278,0.06853876435714286,4.6,-0.10009898937142855,-0.09091040714285714,-0.08455693642857146,-0.06113829971428574,-0.0012411688571428684,-0.025612510714285698,-0.02075122371428575,-0.05023148600000005,0.04706352099999998,0.06309343214285709,0.6285714285714286,0.37142857142857144
53860077,0.014043641353034654,0.03599727024047326,22,0.09881821695454539,0.010891247772727273,0.0879269691818181,4.98,-0.05415616318181815,-0.1164661813636363,-0.15154609954545453,-0.06121835636363633,0.0008030445454545912,-0.05154365227272722,-0.044064229090909075,-0.16658222545454537,-0.03869925090909085,-0.08688410045454542,0.6363636363636364,0.36363636363636365
54126420,-0.001612113738744594,0.04167822611452704,52,0.10542468930769228,0.0278007204230769,0.07762396888461535,4.76,-0.05220914173076919,-0.12079967096153843,-0.15691318192307688,-0.07005469,-0.036836945961538456,-0.051236211730769234,0.14528693288461536,-0.13593032096153848,-0.0043721255769230616,-0.015167128653846118,0.40384615384615385,0.5961538461538461
54126421,0.008050729629105226,0.03245441879446421,37,0.11279556305405401,0.015125377243243239,0.09767018581081076,4.9,-0.09788962054054053,-0.1455426837837838,-0.20842149999999995,-0.12276608378378372,-0.014586118378378346,-0.024563711891891885,-0.05288512810810805,-0.19223865270270268,0.031523109729729756,0.0019223037837838102,0.6216216216216216,0.3783783783783784
54128829,0.017178651886018453,0.036736306360868276,170,0.15159174134470585,0.013295876721176412,0.13829586462352939,4.98,-0.06077022147058821,-0.25389638152941174,-0.25578626011764705,-0.2082306090235294,-0.06976070788235292,-0.1088453628823529,-0.07710922400000003,-0.22996693535294113,0.015304938176470545,-0.0009391149411764701,0.6705882352941176,0.32941176470588235
54150131,0.0070985042159602794,0.03333955921229214,151,0.09562420428476817,0.02151969162913906,0.07410451265562908,4.98,-0.10471337768211915,0.0477883521192053,-0.14586711602649005,0.015069923178807933,-0.014135881390728482,-0.0048449884768211535,-0.024804447218542986,-0.17325756298013237,-0.06441782629139069,-0.05666528549668873,0.5695364238410596,0.4304635761589404
588298411730694861,-0.03319395351202144,0.02669650123854562,11,0.0930043879090909,0.038311479181818174,0.05469290872727268,5.0,-0.0868016854545454,0.01552667909090909,-0.13423887636363632,0.020829390000000045,-0.0483436636363636,0.047835940909090956,-0.02683624363636369,-0.08734011636363638,-0.0014559000000000453,0.13701018,0.09090909090909091,0.9090909090909091
593272120497643087,0.1899935972760206,0.04480745809141612,82,0.11419534474390243,0.05299923974390239,0.061196104999999994,4.97,0.08210865146341458,-0.06049455475609758,0.004328734146341428,-0.07316453682926827,-0.09289796036585365,-0.08214883182926824,0.07394260621951217,0.015601254390243905,0.16963750695121949,-0.11888152195121947,1.0,0.0
617242073954595468,-0.014974171083384483,0.037731190626041924,141,0.1153553954680851,0.03962856812765954,0.07572682734042552,4.89,-0.16917829617021274,0.0614329835460993,-0.12080109262411345,0.0844386795035461,-0.0701003529787234,0.144030999716312,-0.12195801801418438,-0.09870075014184394,-0.009334229716312108,-0.06081251524822693,0.36879432624113473,0.6312056737588653
619695112394148331,-0.04640710000271856,0.04352565306946543,10,0.10151729359999999,0.02050412339999997,0.08101317019999996,5.0,-0.1269944829999999,-0.02694911599999996,-0.17343163299999995,-0.015799178999999962,-0.06613409499999995,-0.01332038899999996,-0.12251367800000004,-0.13001677200000003,-0.029793332,0.099862209,0.2,0.8
621960198566758900,0.02855482530381445,0.04655176756425858,10,0.09671133269999996,0.02389473269999998,0.07281659999999994,4.94,-0.02920987399999997,-0.07231157599999997,-0.13189618199999997,-0.032817456000000036,-0.003647515000000031,-0.0013064790000000207,-0.03559545500000001,-0.11426631899999998,-0.03685629800000001,-0.031311518999999996,0.7,0.3
628163387057233327,0.02415084057202945,0.03916055805891209,39,0.09671557553846152,0.02326139156410249,0.07345418397435897,4.75,-0.055474156666666725,-0.12512908923076924,-0.12632402307692303,-0.10223113307692303,0.012265015384615422,-0.015371603076923118,-0.04914215948717953,-0.0843154853846154,0.0333724002564102,0.01042231025641026,0.717948717948718,0.28205128205128205
631035244220396236,-0.034438772071062176,0.04015365085700619,27,0.11324227892592587,0.06874492414814808,0.04449735477777774,4.56,-0.09624541703703703,0.12137010666666666,-0.09479876148148143,0.13714524111111107,0.008868449259259274,0.09013120074074067,0.099836454074074,-0.079423147037037,0.017972625555555493,0.037618941851851814,0.2222222222222222,0.7777777777777778
634108143238179968,0.007754162128990533,0.03761213961244134,76,0.10069233542105258,0.036990319355263125,0.0637020160657894,4.97,-0.15424004355263157,-0.03820347710526312,-0.07258616342105259,0.008855224210526345,-0.018551449210526306,0.13201982592105255,-0.026065847105263114,-0.03680433921052626,-0.019514126578947348,-0.0420265710526315,0.5394736842105263,0.4605263157894737
658638185191740358,0.033144242854595996,0.0380087716449998,3,0.07092602833333327,0.0056882116666666,0.06523781666666667,5.0,0.006239693333333333,-0.004498643333333332,-0.17989585,-0.0031188,0.0017291799999999333,-0.030879599999999934,-0.1253672033333332,-0.23115568333333333,-0.051795406666666634,0.023246263333333298,1.0,0.0
668608096674070882,0.009820763927459964,0.03468779707155582,82,0.12895612736585363,0.033445214999999986,0.09551091236585364,4.97,-0.13703050280487802,0.12068286121951217,-0.22951112487804876,0.12207974951219512,-0.032803342804878004,-0.019255994390243916,-0.2328692557317073,-0.2014669896341463,0.007872353902439079,-0.01835472804878052,0.5975609756097561,0.4024390243902439
668608486588067880,0.07752697008370096,0.04019191964026456,74,0.1599516041189189,0.01440286952432431,0.14554873459459458,4.94,-0.08476024918918915,-0.20575145729729724,-0.24304647437837834,-0.17979817267567566,-0.05846610162162155,-0.11500642540540539,-0.11894340864864864,-0.25458658945945944,0.04910610432432432,-0.10020587635135131,1.0,0.0
677623197606854496,-0.057830794582808286,0.03675727227305749,21,0.12273015514285712,0.07115507833333332,0.05157507680952378,4.86,-0.03667525857142859,0.10651055333333337,-0.14471422476190476,0.16350016809523812,0.037628315714285744,0.11248654523809516,0.04800387095238098,-0.09690325904761898,0.01508967333333332,-0.009126369047619003,0.14285714285714285,0.8571428571428571
689719338468663432,-0.016656955829008665,0.03843304658006963,192,0.09151911651041662,0.01666611119270827,0.0748530053177083,4.9,-0.05264259906249999,-0.14489763005208328,-0.1121943972395833,-0.09889973093749997,0.0037292439583333065,0.0006492749479166164,-0.03660531270833336,-0.07209323322916668,-0.04706696624999993,-0.021847590677083344,0.359375,0.640625
